Wavelength,Flux,Continuum_Model,HeII_6527_Model,Raman_HeII_6545_Model,He_6560_Model,Ha_6563_Model,NII_6548_1_Model,NII_6548_2_Model
6618.2189,0.0179,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.2440,-0.0078,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.2915,0.0196,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.2984,0.0119,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.3391,0.0039,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.3779,0.0068,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.3865,0.0067,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.4340,-0.0025,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.4574,-0.0044,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.4815,0.0142,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.5289,0.0053,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.5368,0.0092,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.5763,-0.0012,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.6163,0.0002,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.6237,0.0105,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.6710,-0.0009,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.6957,0.0088,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.7184,-0.0006,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.7657,0.0066,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.7751,0.0118,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.8130,0.0268,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.8545,-0.0008,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.8603,0.0165,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.9075,0.0085,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.9338,0.0087,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6618.9548,0.0155,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.0020,0.0040,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.0132,0.0147,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.0492,0.0325,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.0925,0.0204,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.0963,-0.0035,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.1435,0.0086,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.1718,-0.0026,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.1906,0.0146,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.2377,0.0064,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.2510,0.0143,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.2848,0.0064,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.3303,0.0065,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.3319,0.0074,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.3790,-0.0068,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.4095,0.0122,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.4260,0.0213,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.4730,-0.0006,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.4887,0.0035,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.5200,0.0212,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.5669,0.0320,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.5679,0.0062,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.6139,0.0119,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.6471,0.0084,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.6608,0.0015,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.7077,0.0226,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.7262,0.0031,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.7546,-0.0017,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.8014,0.0167,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.8053,0.0025,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.8483,0.0147,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.8844,0.0002,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.8951,-0.0012,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.9419,0.0068,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.9635,0.0016,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6619.9887,0.0073,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.0354,0.0263,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.0425,0.0022,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.0822,0.0277,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.1216,0.0053,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.1289,0.0149,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.1756,-0.0035,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.2006,0.0039,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.2222,0.0128,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.2689,0.0030,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.2796,0.0016,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.3155,0.0150,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.3585,0.0122,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.3621,-0.0096,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.4087,0.0280,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.4375,0.0084,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.4553,0.0041,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.5018,-0.0028,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.5164,0.0040,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.5483,-0.0038,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.5948,0.0292,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.5953,0.0049,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.6413,-0.0092,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.6742,0.0010,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.6878,0.0224,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.7342,-0.0159,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.7530,0.0104,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.7806,0.0332,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.8270,0.0036,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.8318,0.0105,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.8734,0.0012,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.9107,0.0053,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.9198,0.0098,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.9661,0.0128,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6620.9894,0.0139,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.0124,-0.0131,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.0587,-0.0046,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.0682,0.0085,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.1050,-0.0031,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.1470,0.0069,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.1512,0.0439,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.1975,0.0043,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.2257,0.0060,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.2437,0.0164,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.2898,-0.0106,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.3044,-0.0010,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.3360,0.0028,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.3822,0.0371,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.3831,-0.0014,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.4283,0.0100,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.4617,0.0100,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.4744,-0.0019,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.5205,0.0076,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.5404,0.0088,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.5665,0.0351,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.6126,-0.0072,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.6190,0.0083,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.6586,-0.0091,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.6976,0.0008,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.7046,-0.0014,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.7505,0.0078,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.7761,0.0073,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.7965,0.0203,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.8424,0.0105,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.8547,0.0076,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.8883,0.0131,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.9332,0.0122,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.9342,0.0282,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6621.9801,0.0244,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.0117,0.0022,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.0259,0.0124,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.0718,0.0019,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.0902,0.0113,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.1176,0.0213,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.1633,0.0065,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.1687,0.0002,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.2091,0.0327,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.2471,0.0060,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.2549,0.0037,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.3006,0.0102,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.3255,-0.0019,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.3463,0.0288,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.3919,0.0110,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.4039,0.0072,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.4376,-0.0026,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.4823,0.0035,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.4832,0.0142,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.5288,-0.0030,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.5606,0.0083,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.5744,0.0101,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.6200,0.0146,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.6390,0.0072,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.6656,-0.0011,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.7111,0.0045,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.7173,0.0098,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.7566,0.0071,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.7956,0.0079,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.8021,0.0154,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.8475,-0.0032,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.8738,0.0113,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.8930,0.0293,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.9384,0.0197,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.9521,0.0058,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6622.9838,0.0146,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.0292,0.0172,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.0303,0.0029,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.0745,0.0049,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.1085,-0.0012,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.1199,0.0419,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.1652,0.0010,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.1867,0.0142,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.2105,0.0233,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.2558,0.0466,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.2648,0.0090,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.3010,-0.0032,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.3430,0.0123,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.3462,-0.0072,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.3914,0.0226,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.4211,0.0038,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.4366,0.0296,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.4818,-0.0009,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.4992,0.0099,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.5269,0.0450,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.5721,0.0582,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.5773,0.0084,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.6172,-0.0052,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.6553,-0.0006,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.6622,0.0577,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.7073,0.0307,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.7333,0.0019,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.7523,0.0378,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.7974,0.0187,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.8113,0.0042,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.8424,0.0017,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.8873,-0.0075,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.8893,-0.0011,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.9323,0.0058,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.9673,0.0096,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6623.9772,-0.0013,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.0221,0.0198,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.0452,0.0065,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.0670,0.0389,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.1119,0.0100,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.1231,-0.0014,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.1567,0.0212,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.2010,0.0059,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.2015,0.0457,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.2463,0.0428,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.2789,0.0062,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.2911,0.0136,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.3359,-0.0032,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.3568,0.0087,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.3806,-0.0062,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.4253,0.0481,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.4346,0.0002,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.4700,0.0072,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.5124,0.0071,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.5147,0.0348,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.5593,0.0401,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.5902,0.0027,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.6040,-0.0089,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.6486,0.0142,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.6680,0.0089,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.6932,0.0129,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.7377,0.0033,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.7457,0.0072,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.7823,0.0193,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.8234,0.0126,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.8268,0.0025,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.8713,0.0189,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.9011,0.0082,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.9158,0.0140,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.9602,0.0209,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6624.9788,0.0040,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.0047,0.0209,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.0491,0.0094,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.0564,0.0062,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.0935,0.0330,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.1341,0.0031,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.1378,0.0229,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.1822,0.0017,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.2117,0.0076,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.2265,0.0452,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.2708,-0.0037,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.2893,0.0081,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.3151,0.0328,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.3594,0.0173,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.3669,0.0073,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.4036,-0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.4444,0.0103,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.4478,0.0528,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.4920,0.0294,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.5219,0.0074,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.5362,0.0180,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.5803,-0.0264,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.5994,0.0070,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.6245,0.0746,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.6686,0.0427,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.6769,0.0014,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.7127,0.0364,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.7544,0.0092,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.7567,-0.0197,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.8008,0.0123,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.8318,0.0020,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.8448,-0.0052,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.8888,0.0587,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.9092,0.0064,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.9328,0.0115,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.9767,0.0207,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6625.9866,0.0050,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.0207,-0.0050,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.0640,0.0089,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.0646,-0.0056,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.1085,-0.0085,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.1414,0.0091,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.1524,0.0204,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.1962,0.0028,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.2187,0.0032,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.2400,0.0327,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.2838,0.0112,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.2960,-0.0019,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.3276,0.0653,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.3714,0.0375,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.3733,0.0073,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.4151,0.0033,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.4505,0.0088,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.4588,0.0548,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.5025,-0.0012,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.5278,0.0156,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.5462,0.0355,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.5899,0.0179,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.6050,0.0087,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.6335,0.0319,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.6771,0.0486,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.6822,0.0036,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.7594,0.0090,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.8365,0.0085,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.9137,0.0037,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6626.9908,0.0049,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6627.0679,0.0120,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6627.1449,0.0080,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
