Wavelength,Flux,Continuum_Model,HeII_6527_Model,Raman_HeII_6545_Model,He_6560_Model,Ha_6563_Model,NII_6548_1_Model,NII_6548_2_Model
6607.2680,0.0051,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.3111,0.0422,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.3199,0.0015,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.3718,0.0021,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.3942,0.0152,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.4236,0.0064,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.4755,0.0344,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.4773,0.0042,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.5273,0.0309,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.5603,0.0224,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.5791,0.0180,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.6308,-0.0057,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.6433,0.0247,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.6826,0.0064,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.7262,0.0541,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.7343,-0.0047,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.7860,-0.0001,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.8092,0.0086,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.8376,0.0028,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.8893,0.0335,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.8921,0.0129,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.9409,0.0257,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.9750,0.0209,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6607.9925,0.0311,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.0440,-0.0055,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.0578,-0.0220,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.0956,0.0112,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.1407,0.0342,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.1471,0.0505,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.1986,0.0107,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.2235,0.0021,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.2501,0.0010,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.3015,0.0041,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.3062,0.0407,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.3530,0.0226,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.3890,-0.0066,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.4044,0.0227,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.4558,0.0006,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.4717,0.0077,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.5071,-0.0014,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.5544,0.0128,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.5584,-0.0015,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.6097,0.0116,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.6371,0.0454,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.6610,-0.0011,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.7123,0.0027,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.7197,0.0192,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.7635,0.0193,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.8023,0.0030,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.8147,0.0090,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.8659,0.0340,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.8849,0.0192,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.9171,0.0207,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.9675,0.0266,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6608.9682,0.0112,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.0193,-0.0020,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.0500,0.0271,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.0704,0.0184,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.1215,0.0085,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.1325,0.0373,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.1725,0.0008,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.2150,-0.0042,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.2235,0.0206,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.2745,0.0119,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.2974,-0.0046,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.3255,0.0162,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.3764,0.0297,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.3799,-0.0125,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.4273,0.0020,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.4623,0.0095,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.4782,0.0032,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.5290,0.0147,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.5446,0.0326,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.5799,-0.0059,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.6270,-0.0070,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.6307,0.0127,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.6815,0.0058,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.7093,-0.0017,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.7322,0.0248,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.7830,0.0035,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.7916,0.0144,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.8337,0.0186,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.8739,0.0484,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.8844,-0.0051,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.9350,-0.0062,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.9561,-0.0106,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6609.9857,0.0073,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.0363,0.0049,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.0383,0.0197,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.0868,-0.0061,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.1205,0.0149,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.1374,0.0282,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.1879,0.0374,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.2026,0.0251,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.2384,0.0311,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.2848,0.0022,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.2889,0.0242,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.3394,0.0366,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.3669,-0.0084,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.3898,0.0025,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.4402,0.0434,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.4490,0.0506,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.4906,0.0216,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.5310,-0.0038,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.5409,0.0044,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.5912,0.0069,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.6130,-0.0098,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.6415,-0.0011,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.6918,0.0332,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.6950,-0.0195,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.7420,0.0406,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.7770,0.0254,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.7923,0.0150,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.8425,0.0096,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.8589,0.0390,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.8926,0.0313,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.9409,-0.0046,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.9428,-0.0061,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6610.9929,-0.0279,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.0228,-0.0030,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.0430,0.0473,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.0930,0.0309,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.1046,0.0238,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.1430,0.0234,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.1865,0.0298,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.1930,0.0846,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.2430,0.0298,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.2683,0.0219,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.2930,0.0136,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.3429,0.0144,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.3501,0.0204,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.3928,0.0176,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.4318,0.0071,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.4427,-0.0188,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.4925,0.0043,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.5136,0.0059,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.5423,0.0172,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.5921,0.0075,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.5953,0.0168,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.6418,0.0619,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.6770,0.0408,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.6916,-0.0123,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.7413,0.0099,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.7586,0.0278,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.7910,0.0473,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.8402,-0.0161,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.8406,0.0013,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.8902,0.0063,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.9218,-0.0065,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.9398,0.0080,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6611.9894,0.0063,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.0034,0.0103,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.0389,0.0143,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.0850,0.0137,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.0884,0.0403,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.1379,0.0183,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.1665,0.0317,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.1874,0.0457,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.2368,0.0086,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.2480,0.0173,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.2862,0.0147,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.3295,-0.0037,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.3355,0.0261,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.3849,0.0091,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.4109,-0.0027,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.4342,0.0301,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.4835,0.0396,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.4924,-0.0026,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.5327,0.0356,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.5737,0.0423,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.5820,0.0279,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.6311,0.0035,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.6551,0.0319,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.6803,0.0372,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.7295,0.0347,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.7365,0.0192,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.7786,0.0153,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.8178,0.0151,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.8276,0.0096,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.8767,0.0282,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.8991,0.0327,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.9257,0.0265,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.9747,0.0018,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6612.9803,0.0210,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.0237,0.0116,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.0616,-0.0055,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.0726,0.0216,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.1215,0.0182,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.1428,0.0020,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.1704,-0.0039,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.2192,0.0178,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.2240,0.0137,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.2680,0.0496,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.3052,0.0078,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.3168,0.0146,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.3656,0.0020,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.3863,0.0361,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.4143,0.0203,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.4630,0.0284,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.4674,0.0187,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.5116,0.0215,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.5485,0.0079,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.5603,0.0427,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.6089,0.0097,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.6296,-0.0040,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.6575,-0.0065,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.7060,0.0194,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.7106,0.0030,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.7545,0.0171,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.7916,0.0346,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.8030,0.0589,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.8514,-0.0104,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.8726,0.0294,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.8999,0.0176,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.9482,0.0188,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.9536,0.0378,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6613.9966,0.0511,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.0345,0.0259,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.0449,0.0356,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.0932,0.0008,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.1154,-0.0114,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.1415,0.0648,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.1897,0.0746,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.1963,0.0369,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.2379,0.0408,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.2772,-0.0045,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.2861,-0.0050,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.3342,-0.0062,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.3580,0.0021,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.3823,0.0068,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.4304,0.0026,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.4388,0.0204,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.4784,-0.0050,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.5196,0.0171,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.5265,-0.0018,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.5744,0.0124,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.6004,0.0256,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.6224,0.0015,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.6703,-0.0085,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.6811,0.0026,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.7182,-0.0085,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.7618,0.0171,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.7660,0.0073,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.8138,0.0248,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.8425,0.0189,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.8616,0.0189,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.9094,0.0160,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.9231,-0.0017,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6614.9571,0.0438,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.0038,0.0101,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.0048,0.0577,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.0524,0.0373,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.0844,0.0038,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.1000,0.0234,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.1476,0.0207,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.1650,0.0101,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.1952,0.0102,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.2427,0.0060,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.2455,0.0193,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.2902,0.0144,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.3261,0.0044,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.3376,0.0438,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.3850,0.0642,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.4066,0.0047,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.4324,0.0270,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.4798,-0.0092,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.4870,0.0071,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.5271,-0.0093,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.5675,0.0155,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.5744,0.0496,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.6216,0.0445,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.6479,0.0069,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.6688,0.0264,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.7160,0.0311,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.7283,0.0190,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.7631,0.0252,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.8087,-0.0015,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.8103,0.0231,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.8573,0.0281,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.8891,-0.0020,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.9044,-0.0047,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.9514,0.0210,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.9694,0.0020,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6615.9983,-0.0068,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.0453,0.0565,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.0497,-0.0031,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.0922,0.0289,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.1300,0.0074,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.1390,0.0370,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.1859,0.0204,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.2103,0.0255,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.2327,-0.0174,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.2794,0.0198,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.2905,0.0025,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.3261,-0.0007,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.3707,0.0110,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.3728,0.0763,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.4195,0.0328,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.4509,0.0031,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.4661,0.0250,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6616.5126,-0.0032,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
